scene,track_id,annotation_points,start_s,end_s,duration_s,components,rendered_edges,linked_path_length_m
zara01,61,8,150.520000,162.720000,12.200000,1,7,18.147560
zara01,62,9,150.520000,162.720000,12.200000,1,8,18.191102
zara01,63,8,152.160000,158.840000,6.680000,1,7,6.287606
zara01,64,6,154.360000,160.200000,5.840000,1,5,6.323389
zara01,65,14,160.520000,182.680000,22.160000,1,13,20.777382
zara01,66,14,160.520000,182.680000,22.160000,1,13,21.932302
zara01,67,10,172.520000,185.800000,13.280000,1,9,18.501880
zara01,68,14,174.040000,190.040000,16.000000,1,13,18.854411
zara01,69,7,174.200000,181.800000,7.600000,1,6,18.259835
zara01,70,11,178.200000,191.400000,13.200000,1,10,13.024600
zara01,71,4,181.160000,184.600000,3.440000,1,3,4.858721
zara01,72,8,186.600000,197.320000,10.720000,1,7,18.339963
zara01,73,8,189.800000,200.600000,10.800000,1,7,18.541195
zara01,74,8,190.000000,200.760000,10.760000,1,7,18.358121
zara01,75,8,192.960000,203.120000,10.160000,1,7,18.588090
zara01,76,14,200.040000,224.720000,24.680000,1,13,18.193309
zara01,77,16,201.040000,225.080000,24.040000,1,15,19.019395
zara01,78,17,201.760000,225.160000,23.400000,1,16,19.410995
zara01,79,10,202.440000,215.920000,13.480000,1,9,18.550790
zara01,80,10,203.760000,216.840000,13.080000,1,9,18.328001
zara01,81,14,203.720000,221.680000,17.960000,1,13,19.029076
zara01,82,13,204.000000,221.320000,17.320000,1,12,18.897214
zara01,83,12,205.200000,219.200000,14.000000,1,11,18.850916
zara01,84,12,206.000000,219.160000,13.160000,1,11,18.616536
zara01,85,9,204.600000,221.640000,17.040000,2,7,11.710069
zara01,86,10,211.400000,224.240000,12.840000,1,9,18.277102
zara01,87,10,212.600000,225.320000,12.720000,1,9,18.331867
zara01,88,13,212.600000,225.520000,12.920000,1,12,18.423164
zara01,89,14,212.720000,226.720000,14.000000,1,13,19.454666
zara01,90,17,213.600000,238.840000,25.240000,1,16,20.634759
zara01,91,10,214.920000,230.640000,15.720000,1,9,18.346877
zara01,92,11,214.920000,230.680000,15.760000,1,10,18.586994
zara01,93,12,215.200000,231.320000,16.120000,1,11,18.494746
zara01,94,11,216.360000,229.880000,13.520000,1,10,18.403856
zara01,95,12,216.600000,232.640000,16.040000,1,11,18.804688
zara01,96,7,217.120000,228.560000,11.440000,1,6,18.279226
zara01,97,8,217.200000,228.720000,11.520000,1,7,18.228935
zara01,98,8,228.400000,240.960000,12.560000,1,7,18.177340
zara01,99,9,234.240000,248.120000,13.880000,1,8,18.399810
zara01,100,9,234.320000,247.920000,13.600000,1,8,18.627174
zara01,101,6,236.600000,245.000000,8.400000,1,5,18.215482
zara01,102,6,239.000000,247.240000,8.240000,1,5,18.447390
zara01,103,8,242.840000,254.840000,12.000000,1,7,18.394458
zara01,104,9,242.840000,255.080000,12.240000,1,8,18.278951
zara01,105,8,245.280000,255.280000,10.000000,1,7,18.410899
zara01,106,7,245.440000,255.320000,9.880000,1,6,18.446499
zara01,107,7,251.160000,262.040000,10.880000,1,6,18.384796
zara01,108,7,251.560000,262.200000,10.640000,1,6,18.137341
zara01,109,5,255.840000,267.000000,11.160000,2,3,11.721029
zara01,110,6,255.920000,266.920000,11.000000,1,5,17.912209
zara01,111,13,259.200000,273.960000,14.760000,1,12,18.259867
zara01,112,10,260.240000,274.160000,13.920000,1,9,18.492569
zara01,113,11,260.760000,274.880000,14.120000,1,10,18.328410
zara01,114,10,261.200000,274.040000,12.840000,1,9,18.269975
zara01,115,11,261.200000,273.520000,12.320000,1,10,18.429440
zara01,116,9,261.200000,273.720000,12.520000,1,8,18.432159
zara01,117,8,263.920000,276.480000,12.560000,1,7,18.004800
zara01,118,10,264.200000,276.680000,12.480000,1,9,18.202391
zara01,119,10,270.760000,281.680000,10.920000,1,9,18.522808
zara01,120,9,272.280000,284.800000,12.520000,1,8,17.746673
zara01,121,8,272.560000,284.400000,11.840000,1,7,18.148160
zara01,122,9,279.200000,290.360000,11.160000,1,8,18.242819
zara01,123,9,279.360000,290.520000,11.160000,1,8,18.273429
zara01,124,8,280.280000,291.680000,11.400000,1,7,18.345900
zara01,125,8,280.520000,291.920000,11.400000,1,7,18.326458
zara01,126,13,292.120000,310.160000,18.040000,1,12,18.489017
zara01,127,10,293.120000,309.520000,16.400000,1,9,18.435176
zara01,128,10,293.440000,308.800000,15.360000,1,9,18.329067
zara01,129,10,293.360000,309.600000,16.240000,1,9,18.474521
zara01,130,10,294.400000,308.400000,14.000000,1,9,18.946839
zara01,131,8,300.000000,312.240000,12.240000,1,7,18.356894
zara01,132,8,305.320000,316.800000,11.480000,1,7,18.074480
zara01,133,12,306.920000,323.240000,16.320000,1,11,18.907744
zara01,134,10,307.920000,321.160000,13.240000,1,9,19.053199
zara01,135,7,310.480000,323.880000,13.400000,1,6,18.267796
zara01,136,8,310.960000,324.200000,13.240000,1,7,18.251232
zara01,137,7,320.280000,327.120000,6.840000,1,6,8.799798
zara01,138,8,320.480000,327.440000,6.960000,1,7,9.992282
zara01,139,12,334.360000,348.040000,13.680000,1,11,18.332699
zara01,140,12,336.120000,349.120000,13.000000,1,11,19.462159
zara01,141,10,343.280000,352.040000,8.760000,1,9,11.019458
zara01,142,8,344.080000,351.960000,7.880000,1,7,10.046042
zara01,143,15,344.920000,359.720000,14.800000,1,14,18.621824
zara01,144,11,345.920000,360.080000,14.160000,1,10,18.403666
zara01,145,6,346.280000,356.520000,10.240000,1,5,18.411669
zara01,146,8,346.400000,356.600000,10.200000,1,7,18.359571
zara01,147,12,346.440000,360.080000,13.640000,1,11,18.255769
zara01,148,7,342.080000,360.560000,18.480000,2,5,3.714343
zara02,1,11,0.000000,13.600000,13.600000,1,10,18.690245
zara02,2,11,0.240000,13.800000,13.560000,1,10,18.796786
zara02,3,10,2.920000,10.920000,8.000000,1,9,15.997097
zara02,4,8,8.640000,18.440000,9.800000,1,7,18.556587
zara02,5,8,8.120000,15.760000,7.640000,1,7,12.385850
zara02,6,8,8.160000,15.680000,7.520000,1,7,11.980202
zara02,7,14,13.040000,26.800000,13.760000,1,13,16.806862
zara02,8,9,15.040000,28.520000,13.480000,1,8,18.530003
zara02,9,9,15.320000,28.360000,13.040000,1,8,18.674048
zara02,10,15,15.760000,32.040000,16.280000,1,14,19.224902
zara02,11,11,16.880000,30.000000,13.120000,1,10,18.767469
zara02,12,12,17.760000,30.240000,12.480000,1,11,18.588017
zara02,13,11,17.800000,29.760000,11.960000,1,10,18.703559
zara02,14,11,20.880000,32.680000,11.800000,1,10,19.051297
zara02,15,12,22.320000,37.000000,14.680000,1,11,19.216114
zara02,16,12,22.400000,35.440000,13.040000,1,11,18.778203
zara02,17,14,24.360000,39.280000,14.920000,1,13,19.415775
zara02,18,12,25.440000,38.960000,13.520000,1,11,19.108443
zara02,19,7,39.240000,49.720000,10.480000,1,6,18.559861
zara02,20,16,46.280000,63.040000,16.760000,1,15,20.581925
zara02,21,14,48.040000,63.240000,15.200000,1,13,20.521017
zara02,22,9,46.400000,55.320000,8.920000,1,8,18.816897
zara02,23,14,47.360000,62.120000,14.760000,1,13,18.931836
zara02,24,14,47.880000,65.720000,17.840000,1,13,19.111509
zara02,25,14,48.560000,65.720000,17.160000,1,13,18.884602
zara02,26,8,48.600000,58.880000,10.280000,1,7,18.693085
zara02,27,8,48.600000,58.760000,10.160000,1,7,18.602043
zara02,28,9,48.760000,59.680000,10.920000,1,8,18.770599
zara02,29,11,48.960000,59.400000,10.440000,1,10,18.759020
zara02,30,9,53.560000,64.280000,10.720000,1,8,18.654166
zara02,31,9,53.680000,64.400000,10.720000,1,8,18.586033
zara02,32,11,56.360000,69.600000,13.240000,1,10,18.711281
zara02,33,12,59.160000,73.800000,14.640000,1,11,19.099348
zara02,34,13,60.280000,75.120000,14.840000,1,12,18.826318
zara02,35,10,60.680000,71.120000,10.440000,1,9,18.913269
zara02,36,10,62.280000,74.600000,12.320000,1,9,18.590226
zara02,37,10,65.800000,77.080000,11.280000,1,9,19.022846
zara02,38,10,62.280000,80.840000,18.560000,2,8,6.253402
zara02,39,7,64.520000,80.360000,15.840000,2,5,3.081790
zara02,40,7,65.720000,80.880000,15.160000,2,5,3.216358
zara02,41,16,71.640000,94.720000,23.080000,2,14,22.150688
zara02,42,8,76.840000,85.200000,8.360000,1,7,18.756433
zara02,43,16,78.320000,118.800000,40.480000,4,12,18.988272
zara02,44,36,78.360000,210.360000,132.000000,12,24,26.707282
zara02,45,10,82.480000,95.560000,13.080000,1,9,18.704778
zara02,46,10,83.080000,95.520000,12.440000,1,9,18.623654
zara02,47,12,83.200000,99.960000,16.760000,1,11,18.937225
zara02,48,14,86.880000,101.480000,14.600000,1,13,18.852452
zara02,49,13,86.960000,101.840000,14.880000,1,12,18.800957
zara02,50,10,92.440000,105.560000,13.120000,1,9,18.694521
zara02,51,9,92.480000,105.440000,12.960000,1,8,18.594594
zara02,52,9,93.240000,105.840000,12.600000,1,8,18.659969
zara02,53,9,94.920000,107.240000,12.320000,1,8,18.541901
zara02,54,12,99.080000,114.920000,15.840000,1,11,20.163970
zara02,55,9,116.360000,125.320000,8.960000,1,8,18.749531
zara02,56,11,118.720000,131.520000,12.800000,1,10,19.109498
zara02,57,10,118.720000,130.240000,11.520000,1,9,18.904254
zara02,58,11,120.560000,135.280000,14.720000,1,10,18.733055
zara02,59,11,121.160000,135.440000,14.280000,1,10,18.686567
zara02,60,9,128.080000,140.000000,11.920000,1,8,18.813658
zara02,61,9,128.160000,140.360000,12.200000,1,8,18.748850
zara02,62,8,129.240000,141.360000,12.120000,1,7,18.622392
zara02,63,9,129.320000,141.480000,12.160000,1,8,18.492780
zara02,64,8,131.720000,141.880000,10.160000,1,7,18.812846
zara02,65,7,132.480000,142.080000,9.600000,1,6,18.564297
zara02,66,12,132.560000,146.160000,13.600000,1,11,19.413916
zara02,67,6,142.000000,149.040000,7.040000,1,5,18.629569
zara02,68,10,150.240000,162.960000,12.720000,1,9,18.867866
zara02,69,25,156.240000,389.360000,233.120000,6,19,21.116754
zara02,70,22,156.400000,389.200000,232.800000,5,17,21.526478
zara02,71,21,159.920000,261.480000,101.560000,5,16,20.123949
zara02,72,7,163.480000,173.720000,10.240000,1,6,18.629395
zara02,73,8,169.920000,181.320000,11.400000,1,7,18.704449
zara02,74,6,170.040000,181.160000,11.120000,1,5,18.623754
zara02,75,10,174.960000,185.280000,10.320000,1,9,18.754958
zara02,76,22,177.720000,221.120000,43.400000,2,20,21.434809
zara02,77,21,178.160000,218.800000,40.640000,3,18,19.769697
zara02,78,18,178.560000,198.120000,19.560000,1,17,19.529438
zara02,79,12,179.840000,190.760000,10.920000,1,11,18.705642
zara02,80,10,180.280000,191.840000,11.560000,1,9,18.756799
zara02,81,8,180.400000,191.600000,11.200000,1,7,18.644594
zara02,82,8,181.600000,188.800000,7.200000,1,7,10.853212
zara02,83,8,182.240000,188.720000,6.480000,1,7,9.472286
zara02,84,9,182.320000,189.280000,6.960000,1,8,11.315881
zara02,85,7,182.840000,187.560000,4.720000,1,6,8.002512
zara02,86,12,191.000000,201.520000,10.520000,1,11,18.731160
zara02,87,12,191.160000,201.680000,10.520000,1,11,18.935472
zara02,88,20,191.160000,214.920000,23.760000,2,18,13.901881
zara02,89,16,192.880000,207.600000,14.720000,1,15,19.144964
zara02,90,13,193.120000,207.480000,14.360000,1,12,18.880487
zara02,91,12,195.280000,206.880000,11.600000,1,11,19.313152
zara02,92,12,195.640000,207.160000,11.520000,1,11,19.006199
zara02,93,15,194.240000,208.680000,14.440000,1,14,18.778592
zara02,94,16,194.480000,208.560000,14.080000,1,15,18.863071
zara02,95,5,198.680000,201.560000,2.880000,1,4,1.938708
zara02,96,8,204.760000,210.160000,5.400000,1,7,8.708387
zara02,97,7,205.320000,210.360000,5.040000,1,6,7.472992
zara02,98,15,206.920000,220.680000,13.760000,1,14,19.640878
zara02,99,12,207.600000,220.920000,13.320000,1,11,19.519643
zara02,100,10,211.480000,226.680000,15.200000,1,9,18.700570
zara02,101,10,211.520000,220.840000,9.320000,1,9,19.122287
zara02,102,11,211.880000,227.000000,15.120000,1,10,18.641240
zara02,103,12,214.720000,233.200000,18.480000,1,11,18.656349
zara02,104,13,215.440000,234.440000,19.000000,1,12,18.890868
zara02,105,14,216.080000,234.720000,18.640000,1,13,18.846262
zara02,106,20,219.640000,245.200000,25.560000,2,18,20.795636
zara02,107,12,222.200000,235.280000,13.080000,1,11,18.949721
zara02,108,11,223.040000,236.200000,13.160000,1,10,18.866457
zara02,109,11,222.800000,236.800000,14.000000,1,10,18.712599
zara02,110,12,222.800000,236.440000,13.640000,1,11,18.647928
zara02,111,19,224.280000,389.160000,164.880000,4,15,18.894210
zara02,112,22,224.800000,389.320000,164.520000,3,19,19.407563
zara02,113,13,225.440000,237.320000,11.880000,1,12,19.123752
zara02,114,8,232.880000,240.840000,7.960000,1,7,18.864507
zara02,115,12,232.880000,247.040000,14.160000,1,11,19.519293
zara02,116,9,235.560000,244.960000,9.400000,1,8,18.719331
zara02,117,11,240.360000,250.400000,10.040000,1,10,19.069640
zara02,118,14,239.960000,256.360000,16.400000,1,13,19.330979
zara02,119,10,242.240000,256.280000,14.040000,1,9,18.732741
zara02,120,12,245.440000,259.400000,13.960000,1,11,18.899784
zara02,121,12,246.440000,259.400000,12.960000,1,11,18.815923
zara02,122,15,249.560000,268.120000,18.560000,1,14,19.324810
zara02,123,13,250.480000,267.960000,17.480000,1,12,18.958668
zara02,124,8,255.520000,261.760000,6.240000,1,7,5.538656
zara02,125,6,256.320000,261.960000,5.640000,1,5,5.762867
zara02,126,6,257.640000,263.320000,5.680000,1,5,5.596757
zara02,127,8,260.880000,271.640000,10.760000,1,7,18.797739
zara02,128,9,260.920000,271.720000,10.800000,1,8,18.825389
zara02,129,9,262.640000,271.480000,8.840000,1,8,19.056464
zara02,130,23,269.760000,311.080000,41.320000,2,21,19.556569
zara02,131,28,270.360000,310.800000,40.440000,2,26,20.241856
zara02,132,9,276.800000,286.360000,9.560000,1,8,18.741433
zara02,133,10,277.760000,288.440000,10.680000,1,9,18.646544
zara02,134,9,277.920000,288.800000,10.880000,1,8,18.720576
zara02,135,10,279.720000,291.480000,11.760000,1,9,18.615352
zara02,136,11,280.920000,294.280000,13.360000,1,10,19.083112
zara02,137,11,285.160000,296.600000,11.440000,1,10,18.944846
zara02,138,10,286.000000,296.960000,10.960000,1,9,18.647333
zara02,139,17,286.480000,306.200000,19.720000,1,16,20.816212
zara02,140,15,287.640000,305.720000,18.080000,1,14,20.882029
zara02,141,8,293.600000,303.280000,9.680000,1,7,18.697122
zara02,142,8,294.320000,303.640000,9.320000,1,7,18.579723
zara02,143,12,297.080000,310.400000,13.320000,1,11,19.298008
zara02,144,16,299.080000,317.160000,18.080000,1,15,19.248430
zara02,145,18,299.320000,317.320000,18.000000,1,17,18.709662
zara02,146,16,299.160000,317.600000,18.440000,1,15,18.775760
zara02,147,14,300.040000,311.600000,11.560000,1,13,19.060741
zara02,148,14,300.520000,317.120000,16.600000,1,13,18.856530
zara02,149,3,301.400000,303.760000,2.360000,1,2,1.224206
zara02,150,11,304.960000,319.040000,14.080000,1,10,18.806349
zara02,151,12,304.800000,318.960000,14.160000,1,11,18.745203
zara02,152,15,307.000000,323.080000,16.080000,1,14,19.049623
zara02,153,15,307.280000,325.520000,18.240000,1,14,19.161867
zara02,154,10,308.720000,317.760000,9.040000,1,9,18.740806
zara02,155,11,308.720000,319.560000,10.840000,1,10,18.878101
zara02,156,12,310.960000,325.400000,14.440000,1,11,18.881152
zara02,157,14,311.080000,325.360000,14.280000,1,13,18.904697
zara02,158,12,310.880000,325.680000,14.800000,1,11,18.919312
zara02,159,9,315.680000,328.120000,12.440000,1,8,18.796917
zara02,160,13,319.240000,334.520000,15.280000,1,12,18.944083
zara02,161,11,325.640000,336.160000,10.520000,1,10,15.568178
zara02,162,9,326.920000,337.280000,10.360000,1,8,18.717119
zara02,163,9,327.160000,337.480000,10.320000,1,8,18.824875
zara02,164,11,329.600000,343.240000,13.640000,1,10,18.837048
zara02,165,11,330.480000,342.160000,11.680000,1,10,19.778057
zara02,166,13,331.680000,347.200000,15.520000,1,12,13.892306
zara02,167,14,332.160000,346.840000,14.680000,1,13,13.320696
zara02,168,13,332.120000,348.080000,15.960000,1,12,19.013658
zara02,169,21,331.840000,413.360000,81.520000,4,17,19.584351
zara02,170,10,332.280000,344.360000,12.080000,1,9,18.867411
zara02,171,11,333.400000,347.000000,13.600000,1,10,18.971482
zara02,172,11,338.640000,352.400000,13.760000,1,10,18.833345
zara02,173,12,338.760000,352.200000,13.440000,1,11,18.764008
zara02,174,5,348.080000,366.320000,18.240000,3,2,1.611034
zara02,175,11,351.800000,364.200000,12.400000,1,10,19.020949
zara02,176,10,352.080000,363.960000,11.880000,1,9,18.820492
zara02,177,18,354.760000,390.120000,35.360000,3,15,18.736766
zara02,178,18,355.560000,390.320000,34.760000,3,15,18.662936
zara02,179,11,364.240000,379.240000,15.000000,2,9,9.633426
zara02,180,11,366.760000,380.680000,13.920000,1,10,19.071020
zara02,181,11,368.160000,382.200000,14.040000,1,10,18.917260
zara02,182,11,368.560000,382.920000,14.360000,1,10,18.948269
zara02,183,12,371.840000,387.440000,15.600000,1,11,19.010619
zara02,184,12,371.920000,388.080000,16.160000,1,11,18.821374
zara02,185,9,379.240000,390.760000,11.520000,1,8,18.667005
zara02,186,20,381.520000,409.880000,28.360000,2,18,20.460137
zara02,187,10,384.480000,398.440000,13.960000,1,9,18.714261
zara02,188,14,384.960000,399.720000,14.760000,1,13,18.645509
zara02,189,9,393.400000,406.080000,12.680000,1,8,18.709130
zara02,190,11,393.600000,406.040000,12.440000,1,10,18.510578
zara02,191,9,395.800000,407.440000,11.640000,1,8,18.722346
zara02,192,9,395.800000,407.440000,11.640000,1,8,18.610571
zara02,193,11,396.320000,407.320000,11.000000,1,10,19.190114
zara02,194,8,397.040000,407.560000,10.520000,1,7,18.624397
zara02,195,10,397.600000,408.320000,10.720000,1,9,18.962953
zara02,196,10,401.720000,414.280000,12.560000,1,9,18.790598
zara02,197,11,404.800000,419.440000,14.640000,1,10,18.719046
zara02,198,11,405.720000,419.480000,13.760000,1,10,18.698164
zara02,199,8,406.000000,416.120000,10.120000,1,7,18.557617
zara02,200,11,406.640000,419.240000,12.600000,1,10,18.522618
zara02,201,7,408.280000,414.520000,6.240000,1,6,7.795222
zara02,202,10,409.280000,420.480000,11.200000,1,9,17.375202
zara02,203,6,415.640000,420.480000,4.840000,1,5,7.225242
zara02,204,6,415.920000,420.480000,4.560000,1,5,7.204507
students03,1,5,0.000000,5.880000,5.880000,1,4,6.699038
students03,2,4,0.000000,3.600000,3.600000,1,3,4.068441
students03,3,14,0.000000,14.680000,14.680000,1,13,12.089989
students03,4,20,0.000000,42.960000,42.960000,4,16,13.510335
students03,5,10,0.000000,10.880000,10.880000,1,9,15.175764
students03,6,4,0.000000,4.120000,4.120000,1,3,1.765393
students03,7,17,0.000000,17.760000,17.760000,1,16,15.562978
students03,8,16,0.000000,18.400000,18.400000,1,15,15.956644
students03,9,9,0.000000,11.480000,11.480000,1,8,5.377740
students03,10,20,0.000000,25.280000,25.280000,1,19,17.447760
students03,11,20,0.000000,25.200000,25.200000,1,19,17.080460
students03,12,20,0.000000,23.800000,23.800000,1,19,16.378891
students03,13,19,0.000000,25.640000,25.640000,1,18,17.690056
students03,14,8,0.000000,12.040000,12.040000,2,6,3.783369
students03,15,9,0.000000,10.480000,10.480000,1,8,4.909481
students03,16,9,0.000000,11.800000,11.800000,1,8,5.251314
students03,17,14,0.960000,13.560000,12.600000,1,13,16.855755
students03,18,6,1.240000,6.800000,5.560000,1,5,3.691246
students03,19,15,2.080000,22.040000,19.960000,1,14,16.249643
students03,20,14,3.560000,21.280000,17.720000,1,13,15.976375
students03,21,7,0.000000,8.560000,8.560000,1,6,5.751108
students03,22,10,0.000000,8.960000,8.960000,1,9,6.785129
students03,23,21,0.440000,19.960000,19.520000,1,20,16.695251
students03,24,14,1.680000,12.160000,10.480000,1,13,16.100080
students03,25,17,0.000000,15.720000,15.720000,1,16,14.169082
students03,26,15,5.680000,19.440000,13.760000,1,14,15.309843
students03,27,17,6.960000,23.080000,16.120000,1,16,16.405529
students03,28,24,5.920000,30.640000,24.720000,1,23,19.585679
students03,29,16,7.200000,23.320000,16.120000,1,15,16.015414
students03,30,20,7.440000,30.720000,23.280000,1,19,17.992772
students03,31,8,8.840000,15.840000,7.000000,1,7,8.199672
students03,32,8,10.360000,16.680000,6.320000,1,7,7.187018
students03,33,14,13.880000,28.720000,14.840000,1,13,17.454150
students03,34,14,15.040000,27.960000,12.920000,1,13,17.315031
students03,35,8,16.160000,24.080000,7.920000,1,7,5.184712
students03,36,8,16.520000,23.480000,6.960000,1,7,4.322960
students03,37,21,15.920000,36.640000,20.720000,1,20,18.359543
students03,38,18,22.720000,41.640000,18.920000,1,17,16.243721
students03,39,16,23.760000,41.640000,17.880000,1,15,16.424296
students03,40,7,25.200000,32.480000,7.280000,1,6,4.076511
students03,41,9,25.160000,40.760000,15.600000,2,7,2.953280
students03,42,13,27.400000,42.000000,14.600000,1,12,17.470440
students03,43,9,28.040000,40.080000,12.040000,1,8,4.120265
students03,44,15,28.680000,43.200000,14.520000,1,14,17.107375
students03,45,22,28.960000,56.840000,27.880000,1,21,16.532870
students03,46,20,29.960000,57.200000,27.240000,1,19,16.231004
students03,47,20,29.880000,57.520000,27.640000,1,19,16.433901
students03,48,15,32.040000,49.960000,17.920000,1,14,16.311616
students03,49,14,32.560000,50.360000,17.800000,1,13,16.067680
students03,50,19,36.160000,57.040000,20.880000,1,18,22.149127
students03,51,25,36.480000,73.960000,37.480000,3,22,21.770120
students03,52,17,42.440000,60.400000,17.960000,1,16,16.638063
students03,53,20,43.240000,60.160000,16.920000,1,19,16.543709
students03,54,15,44.760000,60.440000,15.680000,1,14,16.288843
students03,55,19,45.000000,70.840000,25.840000,1,18,16.159555
students03,56,17,45.200000,70.880000,25.680000,1,16,15.963200
students03,57,16,48.520000,64.040000,15.520000,1,15,16.146792
students03,58,15,52.680000,71.000000,18.320000,1,14,16.760157
students03,59,13,53.320000,70.960000,17.640000,1,12,16.562984
students03,60,11,55.200000,69.520000,14.320000,2,9,9.766057
students03,61,13,55.520000,69.760000,14.240000,1,12,10.215282
students03,62,12,59.960000,73.960000,14.000000,1,11,9.470889
students03,63,13,60.680000,75.200000,14.520000,1,12,10.314519
students03,64,19,61.480000,89.080000,27.600000,1,18,16.462917
students03,65,20,62.720000,89.120000,26.400000,1,19,16.216333
students03,66,19,62.560000,88.800000,26.240000,1,18,16.296414
students03,67,14,65.720000,82.800000,17.080000,1,13,17.210466
students03,68,8,67.000000,77.840000,10.840000,1,7,8.007931
students03,69,10,67.600000,77.280000,9.680000,1,9,7.330391
students03,70,17,69.680000,88.360000,18.680000,1,16,16.439702
students03,71,15,69.720000,88.360000,18.640000,1,14,16.014108
students03,72,26,58.320000,96.880000,38.560000,2,24,22.506552
students03,73,10,9.040000,18.320000,9.280000,1,9,6.400329
students03,74,15,1.840000,26.880000,25.040000,2,13,5.085848
students03,75,27,1.840000,42.720000,40.880000,1,26,17.245157
students03,76,23,2.200000,27.280000,25.080000,1,22,19.255863
students03,77,18,7.680000,27.400000,19.720000,1,17,16.326635
students03,78,16,7.680000,26.720000,19.040000,1,15,15.983048
students03,79,14,11.840000,25.440000,13.600000,1,13,16.204341
students03,80,16,13.160000,33.320000,20.160000,1,15,18.224090
students03,81,15,13.400000,30.240000,16.840000,1,14,17.479356
students03,82,15,13.360000,32.760000,19.400000,1,14,8.213515
students03,83,23,17.840000,44.600000,26.760000,1,22,22.819231
students03,84,11,19.480000,32.560000,13.080000,1,10,6.092446
students03,85,12,19.960000,33.160000,13.200000,1,11,6.539838
students03,86,16,21.920000,38.680000,16.760000,1,15,17.375829
students03,87,22,28.600000,52.840000,24.240000,1,21,18.771459
students03,88,12,31.200000,42.480000,11.280000,1,11,15.983339
students03,89,17,33.840000,52.640000,18.800000,1,16,16.820002
students03,90,18,34.360000,53.560000,19.200000,1,17,16.804365
students03,91,16,35.200000,50.200000,15.000000,1,15,16.199378
students03,92,13,36.680000,52.840000,16.160000,1,12,16.048013
students03,93,17,37.920000,56.680000,18.760000,1,16,17.911849
students03,94,13,39.080000,53.400000,14.320000,1,12,15.898753
students03,95,15,39.080000,54.400000,15.320000,1,14,16.462308
students03,96,16,44.280000,63.000000,18.720000,1,15,17.401353
students03,97,10,50.080000,59.920000,9.840000,1,9,16.150404
students03,98,14,50.400000,72.840000,22.440000,1,13,11.649360
students03,99,18,50.640000,74.160000,23.520000,1,17,13.678444
students03,100,11,51.800000,63.480000,11.680000,1,10,16.353877
students03,101,9,52.160000,62.040000,9.880000,1,8,16.599834
students03,102,11,57.560000,69.160000,11.600000,1,10,17.062606
students03,103,23,62.400000,97.720000,35.320000,2,21,21.480336
students03,104,17,64.000000,85.800000,21.800000,1,16,17.986621
students03,105,9,69.800000,79.720000,9.920000,1,8,16.400418
students03,106,14,70.360000,87.880000,17.520000,1,13,16.171373
students03,107,14,70.360000,87.920000,17.560000,1,13,16.280622
students03,108,15,71.200000,89.280000,18.080000,1,14,16.065281
students03,109,14,70.920000,89.520000,18.600000,1,13,15.861271
students03,110,17,74.120000,94.000000,19.880000,1,16,16.630197
students03,111,13,74.480000,89.920000,15.440000,1,12,16.089125
students03,112,12,74.840000,89.520000,14.680000,1,11,16.020373
students03,113,13,78.720000,90.800000,12.080000,1,12,16.324441
students03,114,14,80.200000,101.480000,21.280000,1,13,15.983163
students03,115,15,80.400000,103.280000,22.880000,1,14,15.994785
students03,116,15,80.520000,103.160000,22.640000,1,14,15.973973
students03,117,12,81.040000,101.200000,20.160000,1,11,16.378470
students03,118,7,82.000000,91.600000,9.600000,1,6,6.769407
students03,119,7,82.080000,91.440000,9.360000,1,6,5.541819
students03,120,11,87.520000,98.760000,11.240000,1,10,16.282776
students03,121,15,87.680000,114.280000,26.600000,3,12,16.420251
students03,122,17,88.360000,107.360000,19.000000,1,16,18.593879
students03,123,16,88.920000,114.760000,25.840000,2,14,16.318894
students03,124,14,89.680000,106.720000,17.040000,1,13,16.668568
students03,125,9,90.240000,102.080000,11.840000,1,8,11.055590
students03,126,10,90.560000,102.280000,11.720000,1,9,11.320301
students03,127,17,91.160000,114.160000,23.000000,1,16,16.447468
students03,128,21,91.400000,115.800000,24.400000,1,20,17.959120
students03,129,21,92.240000,116.360000,24.120000,1,20,17.950639
students03,130,20,92.240000,116.120000,23.880000,1,19,16.492168
students03,131,16,92.480000,107.760000,15.280000,1,15,17.353334
students03,132,20,92.480000,116.880000,24.400000,1,19,17.228729
students03,133,21,92.840000,115.920000,23.080000,1,20,16.135016
students03,134,16,93.760000,113.080000,19.320000,1,15,15.882979
students03,135,13,93.960000,107.680000,13.720000,1,12,16.349730
students03,136,12,95.840000,109.640000,13.800000,1,11,16.258136
students03,137,14,97.840000,116.680000,18.840000,1,13,15.889747
students03,138,14,97.920000,116.640000,18.720000,1,13,16.008424
students03,139,10,99.720000,109.440000,9.720000,1,9,16.176415
students03,140,14,100.760000,118.480000,17.720000,1,13,16.321255
students03,141,13,101.360000,118.560000,17.200000,1,12,16.216901
students03,142,24,105.800000,178.200000,72.400000,4,20,21.360170
students03,143,14,108.840000,124.120000,15.280000,1,13,15.374241
students03,144,12,109.040000,121.680000,12.640000,1,11,16.711626
students03,145,15,110.360000,126.960000,16.600000,1,14,17.156916
students03,146,12,113.280000,130.360000,17.080000,1,11,16.345973
students03,147,13,113.720000,131.520000,17.800000,1,12,16.551658
students03,148,10,117.880000,130.360000,12.480000,1,9,16.594179
